Machinename quartz Date 2019-08-02 15:06:37.213476 Discretization Type sdm_ld fem_unlump Parallel run F,,,,,,,,,,,,,,,,,,
Nx,Ny,Nz,Nm,Ng,Np,Px,Py,Pz,Ax,Ay,Az,Ami,Ag,Scattering Moments,Overall Time,Sweep Time,Grind Time,Over All Memory
18,18,18,168,3,1,1,1,1,9,9,18,3,3,1,16.1,12.5,106.316818,338
18,18,18,168,3,1,1,1,1,9,9,18,7,3,1,11.2,8.66,73.656292,296
18,18,18,168,3,1,1,1,1,9,9,18,21,3,1,7.92,6,51.032073,288
18,18,18,168,3,1,1,1,1,9,18,1,1,3,1,33.8,30.5,259.413036,601
18,18,18,168,3,1,1,1,1,9,18,1,3,3,1,16.1,14,119.074836,376
18,18,18,168,3,1,1,1,1,9,18,1,7,3,1,10.8,8.9,75.697574,312
18,18,18,168,3,1,1,1,1,9,18,1,21,3,1,7.74,5.99,50.947019,294
18,18,18,168,3,1,1,1,1,9,18,2,1,3,1,32.2,28.3,240.701276,549
18,18,18,168,3,1,1,1,1,9,18,2,3,3,1,15.7,13,110.569491,361
18,18,18,168,3,1,1,1,1,9,18,2,7,3,1,10.4,8.41,71.529955,303
18,18,18,168,3,1,1,1,1,9,18,2,21,3,1,7.71,5.95,50.606805,292
18,18,18,168,3,1,1,1,1,9,18,3,1,3,1,32.7,28.1,239.000207,517
18,18,18,168,3,1,1,1,1,9,18,3,3,3,1,15.6,13,110.569491,346
18,18,18,168,3,1,1,1,1,9,18,3,7,3,1,10.3,8.26,70.254153,299
18,18,18,168,3,1,1,1,1,9,18,3,21,3,1,8.27,6.43,54.689371,289
18,18,18,168,3,1,1,1,1,9,18,6,1,3,1,33.3,27.2,231.345396,488
18,18,18,168,3,1,1,1,1,9,18,6,3,3,1,16,12.8,108.868422,338
18,18,18,168,3,1,1,1,1,9,18,6,7,3,1,10.6,8.27,70.339207,296
18,18,18,168,3,1,1,1,1,9,18,6,21,3,1,8.41,6.5,55.284745,288
18,18,18,168,3,1,1,1,1,9,18,9,1,3,1,34.9,27.4,233.046465,488
18,18,18,168,3,1,1,1,1,9,18,9,3,3,1,16.4,12.8,108.868422,338
18,18,18,168,3,1,1,1,1,9,18,9,7,3,1,10.8,8.27,70.339207,296
18,18,18,168,3,1,1,1,1,9,18,9,21,3,1,8.08,6.13,52.137768,288
18,18,18,168,3,1,1,1,1,9,18,18,1,3,1,36.9,27.6,234.747534,480
18,18,18,168,3,1,1,1,1,9,18,18,3,3,1,17.1,12.9,109.718956,336
18,18,18,168,3,1,1,1,1,9,18,18,7,3,1,11,8.28,70.42426,295
18,18,18,168,3,1,1,1,1,9,18,18,21,3,1,8.28,6.25,53.158409,287
18,18,18,168,3,1,1,1,1,18,1,1,1,3,1,37.9,35.1,298.537625,910
18,18,18,168,3,1,1,1,1,18,1,1,3,3,1,17.4,15.4,130.98232,485
18,18,18,168,3,1,1,1,1,18,1,1,7,3,1,11.2,9.34,79.439926,355
18,18,18,168,3,1,1,1,1,18,1,1,21,3,1,8.1,6.3,53.583676,304
18,18,18,168,3,1,1,1,1,18,1,2,1,3,1,34.8,31.9,271.32052,742
18,18,18,168,3,1,1,1,1,18,1,2,3,3,1,16.6,14.5,123.327509,426
18,18,18,168,3,1,1,1,1,18,1,2,7,3,1,10.8,8.9,75.697574,331
18,18,18,168,3,1,1,1,1,18,1,2,21,3,1,7.91,6.16,52.392928,297
18,18,18,168,3,1,1,1,1,18,1,3,1,3,1,33.7,30.8,261.96464,642
18,18,18,168,3,1,1,1,1,18,1,3,3,3,1,16.2,14.1,119.925371,388
18,18,18,168,3,1,1,1,1,18,1,3,7,3,1,10.6,8.72,74.166612,317
18,18,18,168,3,1,1,1,1,18,1,3,21,3,1,8.31,6.53,55.539906,294
18,18,18,168,3,1,1,1,1,18,1,6,1,3,1,33.6,30.5,259.413036,600
18,18,18,168,3,1,1,1,1,18,1,6,3,3,1,16,13.9,118.224302,377
18,18,18,168,3,1,1,1,1,18,1,6,7,3,1,10.4,8.55,72.720704,314
18,18,18,168,3,1,1,1,1,18,1,6,21,3,1,7.97,6.22,52.903249,295
18,18,18,168,3,1,1,1,1,18,1,9,1,3,1,33.3,30,255.160363,601
18,18,18,168,3,1,1,1,1,18,1,9,3,3,1,15.6,13.5,114.822163,376
18,18,18,168,3,1,1,1,1,18,1,9,7,3,1,10.4,8.51,72.38049,312
18,18,18,168,3,1,1,1,1,18,1,9,21,3,1,7.82,6.08,51.7125,294
18,18,18,168,3,1,1,1,1,18,1,18,1,3,1,33.7,30.1,256.010898,581
18,18,18,168,3,1,1,1,1,18,1,18,3,3,1,16.1,13.8,117.373767,369
18,18,18,168,3,1,1,1,1,18,1,18,7,3,1,10.5,8.56,72.805757,309
18,18,18,168,3,1,1,1,1,18,1,18,21,3,1,7.79,6.05,51.45734,293
18,18,18,168,3,1,1,1,1,18,2,1,1,3,1,35.8,32.7,278.124796,741
18,18,18,168,3,1,1,1,1,18,2,1,3,3,1,16.5,14.4,122.476974,426
18,18,18,168,3,1,1,1,1,18,2,1,7,3,1,10.9,9,76.548109,331
18,18,18,168,3,1,1,1,1,18,2,1,21,3,1,7.84,6.08,51.7125,297
18,18,18,168,3,1,1,1,1,18,2,2,1,3,1,33.4,30.2,256.861432,630
18,18,18,168,3,1,1,1,1,18,2,2,3,3,1,15.4,13.3,113.121094,387
18,18,18,168,3,1,1,1,1,18,2,2,7,3,1,10.5,8.6,73.145971,316
18,18,18,168,3,1,1,1,1,18,2,2,21,3,1,7.78,6.03,51.287233,294
18,18,18,168,3,1,1,1,1,18,2,3,1,3,1,32.6,29.3,249.206621,571
18,18,18,168,3,1,1,1,1,18,2,3,3,3,1,15.2,13.1,111.420025,365
18,18,18,168,3,1,1,1,1,18,2,3,7,3,1,10.7,8.83,75.1022,307
18,18,18,168,3,1,1,1,1,18,2,3,21,3,1,7.78,6.03,51.287233,291
18,18,18,168,3,1,1,1,1,18,2,6,1,3,1,32,28.3,240.701276,530
18,18,18,168,3,1,1,1,1,18,2,6,3,3,1,15.2,12.9,109.718956,353
18,18,18,168,3,1,1,1,1,18,2,6,7,3,1,10.6,8.63,73.401131,302
18,18,18,168,3,1,1,1,1,18,2,6,21,3,1,7.76,6.01,51.117126,290
18,18,18,168,3,1,1,1,1,18,2,9,1,3,1,32.7,28.6,243.25288,548
18,18,18,168,3,1,1,1,1,18,2,9,3,3,1,15.7,13.3,113.121094,361
18,18,18,168,3,1,1,1,1,18,2,9,7,3,1,10.5,8.57,72.89081,303
18,18,18,168,3,1,1,1,1,18,2,9,21,3,1,8.41,6.6,56.13528,292
18,18,18,168,3,1,1,1,1,18,2,18,1,3,1,33.8,28.9,245.804483,525
18,18,18,168,3,1,1,1,1,18,2,18,3,3,1,16.2,13.4,113.971629,351
18,18,18,168,3,1,1,1,1,18,2,18,7,3,1,10.5,8.39,71.359848,301
18,18,18,168,3,1,1,1,1,18,2,18,21,3,1,8.17,6.3,53.583676,290
18,18,18,168,3,1,1,1,1,18,3,1,1,3,1,34,31.1,264.516243,641
18,18,18,168,3,1,1,1,1,18,3,1,3,3,1,16.3,14.2,120.775905,388
18,18,18,168,3,1,1,1,1,18,3,1,7,3,1,10.5,8.69,73.911452,317
18,18,18,168,3,1,1,1,1,18,3,1,21,3,1,8.09,6.32,53.753783,294
18,18,18,168,3,1,1,1,1,18,3,2,1,3,1,32.5,29.3,249.206621,571
18,18,18,168,3,1,1,1,1,18,3,2,3,3,1,15.5,13.3,113.121094,365
18,18,18,168,3,1,1,1,1,18,3,2,7,3,1,10.3,8.48,72.125329,307
18,18,18,168,3,1,1,1,1,18,3,2,21,3,1,7.75,5.99,50.947019,291
18,18,18,168,3,1,1,1,1,18,3,3,1,3,1,32.2,28.4,241.55181,536
18,18,18,168,3,1,1,1,1,18,3,3,3,3,1,15,12.8,108.868422,354
18,18,18,168,3,1,1,1,1,18,3,3,7,3,1,10.3,8.37,71.189741,302
18,18,18,168,3,1,1,1,1,18,3,3,21,3,1,7.85,6.08,51.7125,290
18,18,18,168,3,1,1,1,1,18,3,6,1,3,1,32.2,28,238.149672,514
18,18,18,168,3,1,1,1,1,18,3,6,3,3,1,15.1,12.7,108.017887,347
18,18,18,168,3,1,1,1,1,18,3,6,7,3,1,11,8.96,76.207895,299
18,18,18,168,3,1,1,1,1,18,3,6,21,3,1,7.79,5.98,50.861966,289
18,18,18,168,3,1,1,1,1,18,3,9,1,3,1,32.8,28.2,239.850741,517
18,18,18,168,3,1,1,1,1,18,3,9,3,3,1,15.3,12.7,108.017887,347
18,18,18,168,3,1,1,1,1,18,3,9,7,3,1,10.6,8.52,72.465543,299
18,18,18,168,3,1,1,1,1,18,3,9,21,3,1,7.81,6,51.032073,289
18,18,18,168,3,1,1,1,1,18,3,18,1,3,1,34.3,28.4,241.55181,503
18,18,18,168,3,1,1,1,1,18,3,18,3,3,1,16,12.9,109.718956,343
18,18,18,168,3,1,1,1,1,18,3,18,7,3,1,10.6,8.36,71.104688,298
18,18,18,168,3,1,1,1,1,18,3,18,21,3,1,7.86,6,51.032073,289
18,18,18,168,3,1,1,1,1,18,6,1,1,3,1,33.9,30.7,261.114105,601
18,18,18,168,3,1,1,1,1,18,6,1,3,3,1,16,13.8,117.373767,377
18,18,18,168,3,1,1,1,1,18,6,1,7,3,1,10.4,8.56,72.805757,314
18,18,18,168,3,1,1,1,1,18,6,1,21,3,1,7.95,6.13,52.137768,295
18,18,18,168,3,1,1,1,1,18,6,2,1,3,1,32,28.3,240.701276,530
18,18,18,168,3,1,1,1,1,18,6,2,3,3,1,16.1,13.8,117.373767,353
18,18,18,168,3,1,1,1,1,18,6,2,7,3,1,10.3,8.33,70.849528,302
18,18,18,168,3,1,1,1,1,18,6,2,21,3,1,7.94,6.17,52.477981,290
18,18,18,168,3,1,1,1,1,18,6,3,1,3,1,32.1,28,238.149672,514
18,18,18,168,3,1,1,1,1,18,6,3,3,3,1,15.4,12.9,109.718956,347
18,18,18,168,3,1,1,1,1,18,6,3,7,3,1,10.3,8.34,70.934581,299
18,18,18,168,3,1,1,1,1,18,6,3,21,3,1,7.73,5.96,50.691859,289
18,18,18,168,3,1,1,1,1,18,6,6,1,3,1,32.7,27.4,233.046465,496
18,18,18,168,3,1,1,1,1,18,6,6,3,3,1,15.4,12.6,107.167353,341
18,18,18,168,3,1,1,1,1,18,6,6,7,3,1,10.6,8.45,71.870169,297
18,18,18,168,3,1,1,1,1,18,6,6,21,3,1,7.78,5.95,50.606805,288
18,18,18,168,3,1,1,1,1,18,6,9,1,3,1,33.7,27.5,233.897,488
18,18,18,168,3,1,1,1,1,18,6,9,3,3,1,15.6,12.6,107.167353,338
18,18,18,168,3,1,1,1,1,18,6,9,7,3,1,10.9,8.57,72.89081,296
18,18,18,168,3,1,1,1,1,18,6,9,21,3,1,7.84,5.98,50.861966,288
18,18,18,168,3,1,1,1,1,18,6,18,1,3,1,36.5,27.6,234.747534,484
18,18,18,168,3,1,1,1,1,18,6,18,3,3,1,16.6,12.6,107.167353,337
18,18,18,168,3,1,1,1,1,18,6,18,7,3,1,11.5,8.58,72.975864,295
18,18,18,168,3,1,1,1,1,18,6,18,21,3,1,8,6.02,51.20218,288
18,18,18,168,3,1,1,1,1,18,9,1,1,3,1,36.3,33,280.6764,601
18,18,18,168,3,1,1,1,1,18,9,1,3,3,1,15.6,13.4,113.971629,376
18,18,18,168,3,1,1,1,1,18,9,1,7,3,1,10.9,8.8,74.84704,312
18,18,18,168,3,1,1,1,1,18,9,1,21,3,1,7.77,6.01,51.117126,294
18,18,18,168,3,1,1,1,1,18,9,2,1,3,1,32.4,28.4,241.55181,548
18,18,18,168,3,1,1,1,1,18,9,2,3,3,1,16,13.5,114.822163,361
18,18,18,168,3,1,1,1,1,18,9,2,7,3,1,10.7,8.66,73.656292,303
18,18,18,168,3,1,1,1,1,18,9,2,21,3,1,7.74,5.97,50.776912,292
18,18,18,168,3,1,1,1,1,18,9,3,1,3,1,32.6,28,238.149672,517
18,18,18,168,3,1,1,1,1,18,9,3,3,3,1,15.4,12.7,108.017887,347
18,18,18,168,3,1,1,1,1,18,9,3,7,3,1,10.6,8.54,72.63565,299
18,18,18,168,3,1,1,1,1,18,9,3,21,3,1,7.8,5.98,50.861966,289
18,18,18,168,3,1,1,1,1,18,9,6,1,3,1,33.9,27.8,236.448603,488
18,18,18,168,3,1,1,1,1,18,9,6,3,3,1,15.8,12.7,108.017887,338
18,18,18,168,3,1,1,1,1,18,9,6,7,3,1,10.6,8.29,70.509314,296
18,18,18,168,3,1,1,1,1,18,9,6,21,3,1,8.27,6.19,52.648088,288
18,18,18,168,3,1,1,1,1,18,9,9,1,3,1,34.9,27.4,233.046465,488
18,18,18,168,3,1,1,1,1,18,9,9,3,3,1,16.3,12.7,108.017887,338
18,18,18,168,3,1,1,1,1,18,9,9,7,3,1,10.8,8.26,70.254153,296
18,18,18,168,3,1,1,1,1,18,9,9,21,3,1,7.89,5.95,50.606805,288
18,18,18,168,3,1,1,1,1,18,9,18,1,3,1,37.1,27.5,233.897,481
18,18,18,168,3,1,1,1,1,18,9,18,3,3,1,17.4,13,110.569491,336
18,18,18,168,3,1,1,1,1,18,9,18,7,3,1,12.4,9.46,80.460568,295
18,18,18,168,3,1,1,1,1,18,9,18,21,3,1,8,5.98,50.861966,287
18,18,18,168,3,1,1,1,1,18,18,1,1,3,1,34.4,30.7,261.114105,581
18,18,18,168,3,1,1,1,1,18,18,1,3,3,1,15.7,13.4,113.971629,369
18,18,18,168,3,1,1,1,1,18,18,1,7,3,1,10.8,8.79,74.761986,309
18,18,18,168,3,1,1,1,1,18,18,1,21,3,1,7.78,6.02,51.20218,293
18,18,18,168,3,1,1,1,1,18,18,2,1,3,1,33.3,28.4,241.55181,525
18,18,18,168,3,1,1,1,1,18,18,2,3,3,1,15.6,12.9,109.718956,351
18,18,18,168,3,1,1,1,1,18,18,2,7,3,1,10.5,8.37,71.189741,301
18,18,18,168,3,1,1,1,1,18,18,2,21,3,1,7.79,5.95,50.606805,290
18,18,18,168,3,1,1,1,1,18,18,3,1,3,1,34.4,28.3,240.701276,503
18,18,18,168,3,1,1,1,1,18,18,3,3,3,1,16.2,13.1,111.420025,343
18,18,18,168,3,1,1,1,1,18,18,3,7,3,1,10.6,8.31,70.679421,298
18,18,18,168,3,1,1,1,1,18,18,3,21,3,1,8.07,6.18,52.563035,289
18,18,18,168,3,1,1,1,1,18,18,6,1,3,1,36.2,27.7,235.598069,484
18,18,18,168,3,1,1,1,1,18,18,6,3,3,1,16.9,13,110.569491,337
18,18,18,168,3,1,1,1,1,18,18,6,7,3,1,10.9,8.24,70.084046,295
18,18,18,168,3,1,1,1,1,18,18,6,21,3,1,8.23,6.14,52.222821,288
18,18,18,168,3,1,1,1,1,18,18,9,1,3,1,37,27.4,233.046465,480
18,18,18,168,3,1,1,1,1,18,18,9,3,3,1,17.4,12.8,108.868422,336
18,18,18,168,3,1,1,1,1,18,18,9,7,3,1,11.2,8.39,71.359848,295
18,18,18,168,3,1,1,1,1,18,18,9,21,3,1,8.01,5.97,50.776912,288
18,18,18,168,3,1,1,1,1,18,18,18,1,3,1,32.4,27.7,235.598069,473
18,18,18,168,3,1,1,1,1,18,18,18,3,3,1,15.5,12.7,108.017887,333
18,18,18,168,3,1,1,1,1,18,18,18,7,3,1,10.4,8.34,70.934581,294
18,18,18,168,3,1,1,1,1,18,18,18,21,3,1,8.34,6.42,54.604318,288
18,16,16,168,3,1,1,1,1,1,1,1,1,3,1,59.7,57.4,617.886767,2380
18,16,16,168,3,1,1,1,1,1,1,1,3,3,1,24.2,22.5,242.203001,994
18,16,16,168,3,1,1,1,1,1,1,1,7,3,1,12.9,11.5,123.792645,583
18,16,16,168,3,1,1,1,1,1,1,1,21,3,1,8.24,6.75,72.6609,342
18,16,16,168,3,1,1,1,1,1,1,2,1,3,1,42.9,40.7,438.118317,1470
18,16,16,168,3,1,1,1,1,1,1,2,3,3,1,17.7,16.1,173.309703,659
18,16,16,168,3,1,1,1,1,1,1,2,7,3,1,10.7,9.25,99.572345,422
18,16,16,168,3,1,1,1,1,1,1,2,21,3,1,6.97,5.6,60.281636,286
18,16,16,168,3,1,1,1,1,1,1,4,1,3,1,32.2,30.1,324.013792,994
18,16,16,168,3,1,1,1,1,1,1,4,3,3,1,14.5,12.9,138.863054,487
18,16,16,168,3,1,1,1,1,1,1,4,7,3,1,9.17,7.72,83.102541,324
18,16,16,168,3,1,1,1,1,1,1,4,21,3,1,6.51,5.15,55.437576,258
18,16,16,168,3,1,1,1,1,1,1,8,1,3,1,27.3,25.2,271.267361,756
18,16,16,168,3,1,1,1,1,1,1,8,3,3,1,12.6,11,118.410356,402
18,16,16,168,3,1,1,1,1,1,1,8,7,3,1,8.38,6.95,74.813816,291
18,16,16,168,3,1,1,1,1,1,1,8,21,3,1,6.26,4.91,52.854077,239
18,16,16,168,3,1,1,1,1,1,1,16,1,3,1,24.9,22.9,246.508832,633
18,16,16,168,3,1,1,1,1,1,1,16,3,3,1,12.2,10.6,114.104525,346
18,16,16,168,3,1,1,1,1,1,1,16,7,3,1,8.03,6.64,71.476797,270
18,16,16,168,3,1,1,1,1,1,1,16,21,3,1,6.15,4.81,51.777619,238
18,16,16,168,3,1,1,1,1,1,2,1,1,3,1,42.4,40.1,431.659571,1470
18,16,16,168,3,1,1,1,1,1,2,1,3,3,1,18,16.4,176.539076,658
18,16,16,168,3,1,1,1,1,1,2,1,7,3,1,10.5,9.04,97.311784,421
18,16,16,168,3,1,1,1,1,1,2,1,21,3,1,7.11,5.73,61.681031,286
18,16,16,168,3,1,1,1,1,1,2,2,1,3,1,32.1,29.9,321.860877,970
18,16,16,168,3,1,1,1,1,1,2,2,3,3,1,14.5,12.9,138.863054,478
18,16,16,168,3,1,1,1,1,1,2,2,7,3,1,9.08,7.65,82.34902,319
18,16,16,168,3,1,1,1,1,1,2,2,21,3,1,6.54,5.19,55.868159,257
18,16,16,168,3,1,1,1,1,1,2,4,1,3,1,27.9,25.8,277.726108,713
18,16,16,168,3,1,1,1,1,1,2,4,3,3,1,12.5,10.9,117.333898,383
18,16,16,168,3,1,1,1,1,1,2,4,7,3,1,8.36,6.94,74.70617,281
18,16,16,168,3,1,1,1,1,1,2,4,21,3,1,6.7,5.32,57.267554,238
18,16,16,168,3,1,1,1,1,1,2,8,1,3,1,24.7,22.6,243.279459,581
18,16,16,168,3,1,1,1,1,1,2,8,3,3,1,11.7,10.2,109.798694,337
18,16,16,168,3,1,1,1,1,1,2,8,7,3,1,8.2,6.79,73.091483,263
18,16,16,168,3,1,1,1,1,1,2,8,21,3,1,6.1,4.74,51.024099,230
18,16,16,168,3,1,1,1,1,1,2,16,1,3,1,23.8,21.7,233.591339,518
18,16,16,168,3,1,1,1,1,1,2,16,3,3,1,11.3,9.75,104.954634,310
18,16,16,168,3,1,1,1,1,1,2,16,7,3,1,8.31,6.86,73.845004,254
18,16,16,168,3,1,1,1,1,1,2,16,21,3,1,6.03,4.68,50.378224,233
18,16,16,168,3,1,1,1,1,1,4,1,1,3,1,32.7,30.6,329.396081,997
18,16,16,168,3,1,1,1,1,1,4,1,3,3,1,15,13.4,144.245343,487
18,16,16,168,3,1,1,1,1,1,4,1,7,3,1,9.2,7.78,83.748415,324
18,16,16,168,3,1,1,1,1,1,4,1,21,3,1,7.14,5.6,60.281636,258
18,16,16,168,3,1,1,1,1,1,4,2,1,3,1,27.3,25.1,270.190903,713
18,16,16,168,3,1,1,1,1,1,4,2,3,3,1,12.6,11,118.410356,383
18,16,16,168,3,1,1,1,1,1,4,2,7,3,1,8.59,7.17,77.182023,281
18,16,16,168,3,1,1,1,1,1,4,2,21,3,1,6.26,4.91,52.854077,242
18,16,16,168,3,1,1,1,1,1,4,4,1,3,1,24.3,22.1,237.89717,572
18,16,16,168,3,1,1,1,1,1,4,4,3,3,1,12,10.4,111.951609,333
18,16,16,168,3,1,1,1,1,1,4,4,7,3,1,7.92,6.5,69.969756,261
18,16,16,168,3,1,1,1,1,1,4,4,21,3,1,6.13,4.77,51.347036,234
18,16,16,168,3,1,1,1,1,1,4,8,1,3,1,23.7,21.5,231.438423,499
18,16,16,168,3,1,1,1,1,1,4,8,3,3,1,11.8,10.2,109.798694,308
18,16,16,168,3,1,1,1,1,1,4,8,7,3,1,7.79,6.37,68.570361,252
18,16,16,168,3,1,1,1,1,1,4,8,21,3,1,6.03,4.68,50.378224,233
18,16,16,168,3,1,1,1,1,1,4,16,1,3,1,22.6,20.3,218.52093,475
18,16,16,168,3,1,1,1,1,1,4,16,3,3,1,11.3,9.69,104.308759,299
18,16,16,168,3,1,1,1,1,1,4,16,7,3,1,7.68,6.27,67.493903,252
18,16,16,168,3,1,1,1,1,1,4,16,21,3,1,5.96,4.62,49.73235,233
18,16,16,168,3,1,1,1,1,1,8,1,1,3,1,27.1,25,269.114446,756
18,16,16,168,3,1,1,1,1,1,8,1,3,3,1,12.9,11.4,122.716187,402
18,16,16,168,3,1,1,1,1,1,8,1,7,3,1,8.44,7.02,75.567336,291
18,16,16,168,3,1,1,1,1,1,8,1,21,3,1,6.49,5.13,55.222284,239
18,16,16,168,3,1,1,1,1,1,8,2,1,3,1,24.4,22.3,240.050085,581
18,16,16,168,3,1,1,1,1,1,8,2,3,3,1,11.7,10.2,109.798694,337
18,16,16,168,3,1,1,1,1,1,8,2,7,3,1,8.16,6.72,72.337963,263
18,16,16,168,3,1,1,1,1,1,8,2,21,3,1,6.09,4.73,50.916453,230
18,16,16,168,3,1,1,1,1,1,8,4,1,3,1,23.1,20.9,224.979676,499
18,16,16,168,3,1,1,1,1,1,8,4,3,3,1,11.2,9.65,103.878176,308
18,16,16,168,3,1,1,1,1,1,8,4,7,3,1,8.1,6.67,71.799734,252
18,16,16,168,3,1,1,1,1,1,8,4,21,3,1,6.03,4.68,50.378224,233
18,16,16,168,3,1,1,1,1,1,8,8,1,3,1,23.2,20.9,224.979676,458
18,16,16,168,3,1,1,1,1,1,8,8,3,3,1,10.9,9.32,100.325865,293
18,16,16,168,3,1,1,1,1,1,8,8,7,3,1,8.27,6.81,73.306775,246
18,16,16,168,3,1,1,1,1,1,8,8,21,3,1,6,4.64,49.947641,233
18,16,16,168,3,1,1,1,1,1,8,16,1,3,1,22.2,19.8,213.138641,435
18,16,16,168,3,1,1,1,1,1,8,16,3,3,1,10.7,9.13,98.280596,286
18,16,16,168,3,1,1,1,1,1,8,16,7,3,1,7.74,6.18,66.525091,243
18,16,16,168,3,1,1,1,1,1,8,16,21,3,1,5.95,4.58,49.301766,233
18,16,16,168,3,1,1,1,1,1,16,1,1,3,1,24.9,22.8,245.432374,633
18,16,16,168,3,1,1,1,1,1,16,1,3,3,1,12,10.5,113.028067,346
18,16,16,168,3,1,1,1,1,1,16,1,7,3,1,7.98,6.58,70.830922,270
18,16,16,168,3,1,1,1,1,1,16,1,21,3,1,6.15,4.8,51.669974,238
18,16,16,168,3,1,1,1,1,1,16,2,1,3,1,23.5,21.3,229.285508,518
18,16,16,168,3,1,1,1,1,1,16,2,3,3,1,11.8,10.2,109.798694,311
18,16,16,168,3,1,1,1,1,1,16,2,7,3,1,7.87,6.46,69.539173,254
18,16,16,168,3,1,1,1,1,1,16,2,21,3,1,6.04,4.68,50.378224,233
18,16,16,168,3,1,1,1,1,1,16,4,1,3,1,22.9,20.6,221.750303,475
18,16,16,168,3,1,1,1,1,1,16,4,3,3,1,11.7,10.1,108.722236,299
18,16,16,168,3,1,1,1,1,1,16,4,7,3,1,7.78,6.35,68.355069,252
18,16,16,168,3,1,1,1,1,1,16,4,21,3,1,6.02,4.66,50.162933,233
18,16,16,168,3,1,1,1,1,1,16,8,1,3,1,22.1,19.6,210.985725,435
18,16,16,168,3,1,1,1,1,1,16,8,3,3,1,11.3,9.6,103.339947,286
18,16,16,168,3,1,1,1,1,1,16,8,7,3,1,7.54,6.1,65.663925,243
18,16,16,168,3,1,1,1,1,1,16,8,21,3,1,5.94,4.58,49.301766,233
18,16,16,168,3,1,1,1,1,1,16,16,1,3,1,22.7,20.1,216.368014,423
18,16,16,168,3,1,1,1,1,1,16,16,3,3,1,11.2,9.49,102.155844,282
18,16,16,168,3,1,1,1,1,1,16,16,7,3,1,7.53,6.06,65.233342,241
18,16,16,168,3,1,1,1,1,1,16,16,21,3,1,6.08,4.69,50.48587,233
18,16,16,168,3,1,1,1,1,2,1,1,1,3,1,42.1,39.9,429.506655,1470
18,16,16,168,3,1,1,1,1,2,1,1,3,3,1,18.1,16.5,177.615534,659
18,16,16,168,3,1,1,1,1,2,1,1,7,3,1,10.5,9.08,97.742367,422
18,16,16,168,3,1,1,1,1,2,1,1,21,3,1,6.96,5.6,60.281636,286
18,16,16,168,3,1,1,1,1,2,1,2,1,3,1,32.9,30.7,330.472539,967
18,16,16,168,3,1,1,1,1,2,1,2,3,3,1,14.7,13.1,141.015969,478
18,16,16,168,3,1,1,1,1,2,1,2,7,3,1,9.19,7.76,83.533124,319
18,16,16,168,3,1,1,1,1,2,1,2,21,3,1,6.53,5.18,55.760513,257
18,16,16,168,3,1,1,1,1,2,1,4,1,3,1,27.4,25.1,270.190903,713
18,16,16,168,3,1,1,1,1,2,1,4,3,3,1,12.6,11,118.410356,383
18,16,16,168,3,1,1,1,1,2,1,4,7,3,1,8.65,7.2,77.50496,281
18,16,16,168,3,1,1,1,1,2,1,4,21,3,1,6.28,4.92,52.961723,242
18,16,16,168,3,1,1,1,1,2,1,8,1,3,1,24.6,22.5,242.203001,581
18,16,16,168,3,1,1,1,1,2,1,8,3,3,1,11.7,10.2,109.798694,337
18,16,16,168,3,1,1,1,1,2,1,8,7,3,1,8.15,6.74,72.553255,263
18,16,16,168,3,1,1,1,1,2,1,8,21,3,1,6.1,4.74,51.024099,234
18,16,16,168,3,1,1,1,1,2,1,16,1,3,1,23.2,21,226.056134,518
18,16,16,168,3,1,1,1,1,2,1,16,3,3,1,11.2,9.68,104.201113,311
18,16,16,168,3,1,1,1,1,2,1,16,7,3,1,8.25,6.69,72.015026,255
18,16,16,168,3,1,1,1,1,2,1,16,21,3,1,6.03,4.67,50.270578,234
18,16,16,168,3,1,1,1,1,2,2,1,1,3,1,33.2,31,333.701912,967
18,16,16,168,3,1,1,1,1,2,2,1,3,3,1,14.8,13.2,142.092427,478
18,16,16,168,3,1,1,1,1,2,2,1,7,3,1,9.17,7.74,83.317832,319
18,16,16,168,3,1,1,1,1,2,2,1,21,3,1,6.51,5.13,55.222284,257
18,16,16,168,3,1,1,1,1,2,2,2,1,3,1,27.6,25.3,272.343819,696
18,16,16,168,3,1,1,1,1,2,2,2,3,3,1,12.7,11.1,119.486814,382
18,16,16,168,3,1,1,1,1,2,2,2,7,3,1,8.38,6.95,74.813816,283
18,16,16,168,3,1,1,1,1,2,2,2,21,3,1,6.24,4.89,52.638786,241
18,16,16,168,3,1,1,1,1,2,2,4,1,3,1,24.5,22.3,240.050085,560
18,16,16,168,3,1,1,1,1,2,2,4,3,3,1,12.2,10.6,114.104525,329
18,16,16,168,3,1,1,1,1,2,2,4,7,3,1,7.99,6.56,70.615631,260
18,16,16,168,3,1,1,1,1,2,2,4,21,3,1,6.08,4.71,50.701162,233
18,16,16,168,3,1,1,1,1,2,2,8,1,3,1,23.5,21.2,228.20905,488
18,16,16,168,3,1,1,1,1,2,2,8,3,3,1,11.9,10.3,110.875152,305
18,16,16,168,3,1,1,1,1,2,2,8,7,3,1,7.88,6.45,69.431527,250
18,16,16,168,3,1,1,1,1,2,2,8,21,3,1,6.08,4.73,50.916453,230
18,16,16,168,3,1,1,1,1,2,2,16,1,3,1,22,19.4,208.83281,453
18,16,16,168,3,1,1,1,1,2,2,16,3,3,1,11,9.41,101.294677,291
